,time,ax,ay,az
0,10.003,3.15,-0.94,-0.49
1,10.022,2.83,-2.15,-3.3
2,10.051,0.66,-3.38,-8.51
3,10.061,-0.53,-4.14,-10.19
4,10.08,-0.83,-4.5,-7.01
5,10.098,-0.72,-4.71,-3.52
6,10.118,-0.81,-4.5,-0.81
7,10.136,-1.08,-4.15,2.93
8,10.155,-1.56,-3.92,5.45
9,10.174,-1.93,-3.4,6.32
10,10.193,-1.74,-1.36,1.79
11,10.227,0.54,-0.45,-3.33
12,10.235,0.71,-0.15,-3.54
13,10.251,0.29,-0.06,-0.79
14,10.27,-0.07,0.04,0.95
15,10.289,-0.81,0.81,0.61
16,10.313,-1.12,1.73,0.06
17,10.334,-1.26,2.89,0.48
18,10.346,-1.36,3.85,1.52
19,10.365,-1.61,4.49,2.19
20,10.384,-1.83,4.71,2.12
21,10.403,-1.88,4.37,1.52
22,10.423,-1.89,3.94,0.82
23,10.459,-1.81,3.72,0.47
24,10.466,-1.51,3.42,0.23
25,10.479,-1.32,3.15,-0.06
26,10.498,-0.94,-0.58,-6.91
27,10.517,3.2,-5.88,-11.75
28,10.536,9.04,-7.84,-12.96
29,10.555,9.04,-3.5,-6.92
30,10.574,2.87,0.78,-3.07
31,10.593,0.75,3.04,-2.15
32,10.613,-1.34,3.13,-0.52
33,10.632,-3.64,-4.62,0.33
34,10.665,-3.49,-8.48,1.15
35,10.67,-1.73,-8.08,1.47
36,10.689,-1.29,-1.67,-7.07
37,10.711,0.95,-0.71,-10.68
38,10.736,1.6,0.29,0.64
39,10.747,1.69,2.2,5.62
40,10.765,1.75,2.53,3.63
41,10.783,2.08,1.82,3.1
42,10.803,2.09,-0.3,3.61
43,10.822,2.3,-1.36,4.69
44,10.864,2.47,-1.55,3.09
45,10.867,2.24,-0.68,-0.93
46,10.879,1.67,0.34,-3.68
47,10.898,0.44,0.96,-1.57
48,10.917,-0.61,1.24,1.16
49,10.947,-0.98,1.21,1.87
50,10.955,-0.94,1.01,1.11
51,10.974,-0.38,0.85,0.4
52,10.993,0.43,0.86,0.43
53,11.012,1.02,0.97,0.62
54,11.032,1.26,0.94,0.52
55,11.068,1.12,0.57,0.08
56,11.07,0.93,0.32,-0.23
57,11.088,0.19,-0.1,-0.98
58,11.107,-0.22,-0.17,-1.26
59,11.129,-0.23,-0.26,-1.4
60,11.156,0.27,-0.37,-1.65
61,11.164,1.28,-0.44,-2.15
62,11.183,2.57,-0.47,-2.43
63,11.202,3.74,-0.51,-2.25
64,11.234,4.13,-0.69,-2.55
65,11.257,1.77,-1.36,-4.77
66,11.261,-0.51,-3.53,-6.76
67,11.279,-1.56,-4.07,-6.54
68,11.298,-1.72,-4.01,-4.14
69,11.317,-1.08,-3.6,-1.62
70,11.336,-0.72,-3.73,2.19
71,11.355,-1.19,-4.24,4.58
72,11.376,-1.94,-4.08,5.33
73,11.393,-2.1,-3.05,3.47
74,11.413,-1.19,-1.22,-1.63
75,11.431,-0.03,-0.76,-3.79
76,11.45,0.3,-0.63,-1.67
77,11.475,-0.16,-0.19,0.53
78,11.488,-0.64,0.56,1.17
79,11.507,-0.75,1.45,1.28
80,11.528,-0.87,2.38,1.12
81,11.56,-1.14,3.09,1.12
82,11.564,-1.41,3.5,1.57
83,11.583,-1.55,3.79,2.05
84,11.602,-1.48,4.05,2.07
85,11.621,-1.41,4.16,1.72
86,11.652,-1.48,4.03,1.35
87,11.659,-1.47,3.9,1.18
88,11.678,-1.31,2.99,0.21
89,11.697,-1.02,0.87,-3.41
90,11.717,0.96,-3.51,-8.46
91,11.736,6.96,-6.02,-11.4
92,11.755,10.79,-4.4,-9.69
93,11.777,6.5,-2.26,-5.34
94,11.793,1.16,-0.07,-1.86
95,11.812,-2.14,0.09,0.05
96,11.831,-3.94,-4.05,0.5
97,11.86,-3.89,-5.7,0.59
98,11.869,-2.62,-4.24,-1.61
99,11.888,-0.6,-2.17,-7.92
100,11.906,0.65,1.39,-5.7
101,11.927,0.56,3.78,3.89
102,11.949,0.34,5.61,6.05
103,11.964,0.87,3.54,6.1
104,11.983,1.45,-0.75,5.66
105,12.002,1.77,-2.58,4.95
106,12.021,2.37,-2.49,2.95
107,12.061,3.08,-0.36,-2.61
108,12.063,2.97,0.1,-5.87
109,12.078,0.87,0.19,-4.15
110,12.097,0.6,0.22,1.6
111,12.116,0.9,0.59,2.61
112,12.135,1.15,0.87,2.51
113,12.154,1.16,0.87,1.66
114,12.176,1.09,0.77,1.08
115,12.192,1.05,0.71,0.59
116,12.212,0.87,0.57,0.07
117,12.235,0.46,0.41,-0.31
118,12.259,0.1,0.29,-0.28
119,12.268,0.07,0.18,-0.44
120,12.287,0.45,0.01,-0.85
121,12.306,0.99,-0.16,-1.17
122,12.326,1.55,-0.14,-1.23
123,12.346,2.11,0.08,-1.36
124,12.376,2.47,0.13,-1.7
125,12.383,2.74,-0.05,-1.99
126,12.402,3.01,-0.27,-2.05
127,12.428,3.0,-0.79,-2.15
128,12.46,1.0,-2.8,-4.37
129,12.462,-0.99,-3.77,-6.65
130,12.479,-1.78,-4.07,-6.84
131,12.497,-1.52,-3.59,-4.71
132,12.516,-0.69,-3.15,-2.47
133,12.536,-0.54,-2.98,1.22
134,12.554,-0.95,-3.07,3.53
135,12.58,-1.43,-3.01,4.7
136,12.592,-1.6,-2.63,4.45
137,12.612,-1.0,-1.83,0.21
138,12.632,0.3,-0.93,-3.52
139,12.667,0.93,-0.47,-2.99
140,12.669,0.4,-0.11,-0.41
141,12.687,-0.37,0.38,0.36
142,12.706,-0.73,0.98,0.66
143,12.728,-0.65,1.71,0.97
144,12.758,-0.65,2.35,1.24
145,12.763,-1.02,2.84,1.62
146,12.783,-1.51,3.29,1.89
147,12.802,-1.77,3.65,1.71
148,12.827,-1.78,3.7,0.94
149,12.856,-1.75,3.63,0.57
150,12.86,-1.64,3.27,0.26
151,12.877,-1.45,2.73,-0.12
152,12.896,-1.06,0.35,-2.47
153,12.916,1.31,-3.26,-6.56
154,12.935,6.93,-5.11,-11.15
155,12.953,9.23,-3.21,-11.19
156,12.982,5.67,-2.23,-5.34
157,12.991,1.51,-0.22,-1.41
158,13.011,-0.76,0.51,-0.71
159,13.03,-2.6,-1.77,0.17
160,13.064,-3.29,-3.74,0.76
161,13.068,-3.03,-3.76,0.89
162,13.087,-1.18,-1.59,-3.96
163,13.107,1.09,0.49,-6.07
164,13.125,1.56,1.35,-0.95
165,13.144,1.08,3.24,3.27
166,13.175,0.34,3.25,3.93
167,13.183,0.18,-0.36,4.04
168,13.202,0.84,-1.37,4.07
169,13.233,1.94,-1.78,3.56
170,13.263,3.0,-1.2,1.21
171,13.265,3.66,-0.17,-2.26
172,13.277,3.02,0.39,-2.63
173,13.296,0.92,0.26,1.4
174,13.316,0.16,0.2,2.12
175,13.335,-0.01,0.55,1.79
176,13.354,0.04,1.01,0.55
177,13.38,0.3,1.22,-0.26
178,13.391,0.66,1.09,-0.02
179,13.412,0.95,0.8,0.5
180,13.431,1.07,0.71,0.6
181,13.464,1.13,0.41,0.33
182,13.467,1.13,0.41,0.33
183,13.487,0.11,0.27,-0.06
184,13.506,-0.54,0.33,0.18
185,13.524,-0.56,0.26,0.29
186,13.544,-0.16,-0.03,-0.02
187,13.578,0.29,-0.27,-0.73
188,13.582,1.0,-0.43,-1.62
189,13.601,2.01,-0.58,-2.16
190,13.62,3.11,-0.66,-2.26
191,13.662,4.12,-1.04,-2.35
192,13.664,3.82,-2.02,-3.16
193,13.677,0.29,-2.71,-5.37
194,13.697,-0.7,-2.67,-6.03
195,13.716,-1.74,-2.62,-5.31
196,13.735,-2.36,-2.74,-3.0
197,13.753,-2.55,-2.96,0.95
198,13.781,-2.48,-3.12,4.75
199,13.791,-2.36,-2.88,5.75
200,13.812,-1.9,-2.28,4.14
201,13.829,-0.04,-1.7,0.16
202,13.863,1.08,-0.88,-4.94
203,13.867,1.47,-0.67,-2.89
204,13.888,1.11,-0.35,-0.6
205,13.906,0.56,0.12,0.24
206,13.924,-0.07,0.61,0.33
207,13.944,-0.46,1.28,0.37
208,13.981,-0.71,2.1,0.85
209,13.983,-1.06,2.98,1.38
210,14.001,-1.37,3.69,1.52
211,14.021,-1.4,3.94,1.44
212,14.038,-1.3,4.11,1.05
213,14.059,-1.13,3.65,0.46
214,14.09,-1.11,3.27,0.3
215,14.095,-1.11,2.79,0.31
216,14.115,-1.04,2.03,-0.07
217,14.134,-0.89,-0.33,-3.72
218,14.178,1.55,-4.23,-8.9
219,14.181,8.48,-5.19,-12.01
220,14.191,10.35,-4.97,-10.25
221,14.21,4.03,-1.72,-4.75
222,14.234,0.11,1.55,-0.74
223,14.248,-2.16,1.09,0.27
224,14.281,-3.82,-1.04,0.64
225,14.286,-4.35,-4.2,1.55
226,14.305,-3.26,-1.92,1.53
227,14.326,-1.11,0.09,-4.02
228,14.344,0.95,0.93,-4.18
229,14.383,0.97,2.08,2.02
230,14.386,0.12,3.13,4.14
231,14.4,-0.14,2.62,3.88
232,14.42,0.57,-1.23,3.8
233,14.438,1.53,-1.89,3.92
234,14.459,2.57,-1.92,3.19
235,14.483,3.39,-0.97,-1.53
236,14.495,3.34,-0.1,-3.97
237,14.514,1.26,-0.09,-1.68
238,14.533,0.48,-0.13,0.41
239,14.568,0.64,0.42,0.96
240,14.571,0.94,1.06,0.48
241,14.592,1.06,1.23,0.08
242,14.609,1.09,1.14,0.1
243,14.629,1.22,0.73,0.43
244,14.648,1.17,0.54,0.24
245,14.669,1.03,0.47,-0.17
246,14.699,0.71,0.53,-0.37
247,14.707,0.11,0.56,-0.33
248,14.724,-0.32,0.5,-0.48
249,14.75,-0.15,0.3,-0.86
250,14.784,0.49,0.06,-1.03
251,14.79,1.2,-0.01,-1.11
252,14.8,1.79,0.03,-1.22
253,14.82,2.39,0.0,-1.25
254,14.838,3.09,-0.23,-1.24
255,14.866,3.49,-0.8,-1.22
256,14.904,2.74,-2.75,-3.28
257,14.907,0.51,-3.66,-7.16
258,14.914,-0.28,-4.2,-8.02
259,14.933,-0.12,-4.2,-6.15
260,14.978,-0.29,-4.21,-2.03
261,14.98,-1.34,-4.26,1.77
262,14.99,-2.36,-3.97,3.83
263,15.009,-2.81,-3.38,5.74
264,15.028,-2.34,-2.52,3.15
265,15.047,-0.35,-1.39,-1.56
266,15.066,0.87,-0.59,-2.4
267,15.093,1.34,-0.42,-1.74
268,15.104,0.74,-0.34,-0.57
269,15.123,-0.28,0.14,0.18
270,15.142,-1.13,1.0,0.58
271,15.169,-1.37,2.11,0.66
272,15.181,-1.29,3.17,1.18
273,15.199,-1.34,3.72,1.79
274,15.231,-1.6,3.96,2.04
275,15.245,-1.68,3.87,1.44
276,15.271,-1.75,3.91,0.9
277,15.276,-1.89,3.98,0.57
278,15.294,-2.08,3.88,0.48
279,15.314,-2.04,3.51,0.39
280,15.334,-1.67,2.67,-0.26
281,15.355,-1.18,-0.91,-3.96
282,15.371,1.08,-5.1,-8.59
283,15.39,7.31,-7.65,-10.86
284,15.409,10.6,-3.51,-9.4
285,15.428,5.79,-0.82,-4.76
286,15.45,0.89,-0.42,-0.85
287,15.467,-1.26,-0.95,-0.58
288,15.485,-3.69,-4.7,0.26
289,15.504,-3.87,-2.38,0.25
290,15.523,-1.97,-0.44,-3.62
291,15.544,0.27,-0.05,-4.04
292,15.572,1.12,0.51,0.19
293,15.58,1.35,1.64,2.31
294,15.599,1.35,2.24,2.93
295,15.619,1.59,2.19,4.44
296,15.637,1.84,-0.0,4.99
297,15.662,2.06,-1.67,4.67
298,15.69,2.47,-1.7,2.25
299,15.696,3.18,-0.97,-2.22
300,15.713,3.14,-0.27,-4.34
301,15.732,1.03,-0.1,-2.11
302,15.778,0.46,0.08,1.46
303,15.783,0.34,0.65,1.99
304,15.789,0.34,0.97,1.91
305,15.809,0.52,1.24,1.56
306,15.828,0.95,0.97,1.51
307,15.847,1.29,0.73,1.27
308,15.867,1.41,0.74,0.8
309,15.903,1.14,0.9,0.25
310,15.906,0.39,1.07,0.02
311,15.923,-0.23,1.18,-0.13
312,15.942,-0.08,0.95,-0.38
313,15.975,0.64,0.3,-0.41
314,15.98,1.31,-0.2,-0.42
315,15.999,1.69,-0.27,-0.57
316,16.02,1.8,-0.21,-0.84
317,16.037,1.67,-0.29,-1.03
318,16.06,1.3,-0.41,-0.87
319,16.095,0.85,-0.49,-0.54
320,16.098,0.5,-0.8,-0.33
321,16.113,0.31,-1.48,-0.91
322,16.132,0.69,-2.19,-4.01
323,16.168,1.26,-2.68,-4.72
324,16.174,0.96,-3.06,-5.2
325,16.189,0.47,-3.18,-5.25
326,16.208,-1.21,-2.71,-4.57
327,16.234,-1.74,-2.26,-0.62
328,16.251,-1.72,-2.25,3.29
329,16.267,-1.61,-2.35,3.94
330,16.293,-0.9,-2.19,4.28
331,16.303,-0.34,-1.57,-0.49
332,16.323,0.11,-1.03,-2.76
333,16.348,-0.0,-0.98,-1.0
334,16.383,-0.52,-0.97,-0.01
335,16.385,-0.71,-0.8,0.42
336,16.399,-0.61,0.35,0.17
337,16.419,-0.44,1.46,-0.18
338,16.437,-0.74,2.6,0.26
339,16.457,-1.36,3.49,1.1
340,16.494,-1.89,3.91,1.46
341,16.497,-2.08,3.95,1.27
342,16.513,-2.07,3.83,0.81
343,16.532,-2.0,3.77,0.35
344,16.558,-1.81,3.81,0.3
345,16.589,-1.73,3.5,0.23
346,16.592,-1.9,1.2,-1.74
347,16.608,-1.85,-2.52,-6.56
348,16.627,2.87,-6.94,-11.73
349,16.646,8.52,-7.03,-11.8
350,16.667,7.41,-2.87,-7.53
351,16.697,1.29,-0.8,-2.96
352,16.706,-2.55,-0.52,-0.89
353,16.722,-4.28,-2.87,-0.2
354,16.742,-3.95,-3.35,-0.22
355,16.76,-1.78,-1.09,0.11
356,16.792,-1.28,-0.51,0.4
357,16.798,1.37,1.03,-1.04
358,16.818,1.84,1.2,-0.88
359,16.836,0.89,1.89,1.04
360,16.859,-0.02,2.2,1.52
361,16.89,-0.17,0.28,1.68
362,16.897,0.31,-0.67,1.83
363,16.912,1.35,-1.52,1.98
364,16.932,2.53,-1.23,1.49
365,16.957,3.23,-0.31,-0.4
366,16.992,2.85,0.19,-0.61
367,16.994,1.67,0.18,-0.01
368,17.007,0.75,0.26,0.57
369,17.027,0.26,0.73,0.48
370,17.046,0.04,1.28,0.09
371,17.065,0.18,1.46,0.34
372,17.097,0.5,1.36,1.1
373,17.106,0.74,1.19,1.56
374,17.122,0.97,0.91,1.42
375,17.141,1.15,0.53,0.9
376,17.162,1.07,0.27,0.44
377,17.193,0.79,0.16,0.21
378,17.198,0.59,0.03,0.03
379,17.23,0.69,-0.12,-0.18
380,17.238,0.82,-0.19,-0.37
381,17.277,1.54,-0.41,-1.13
382,17.279,2.13,-0.67,-1.47
383,17.293,2.8,-0.8,-1.5
384,17.312,3.34,-0.87,-1.8
385,17.331,2.96,-1.37,-3.85
386,17.357,0.58,-2.4,-5.5
387,17.39,-1.0,-2.89,-5.46
388,17.393,-1.55,-3.34,-3.88
389,17.407,-0.85,-3.18,-2.96
390,17.427,-0.38,-2.99,-2.24
391,17.445,-0.68,-2.81,1.09
392,17.465,-1.32,-2.73,3.41
393,17.494,-1.87,-2.58,5.26
394,17.502,-1.72,-1.95,3.21
395,17.522,0.52,-1.09,-2.57
396,17.541,1.32,-0.59,-3.25
397,17.56,1.38,-0.46,-2.95
398,17.588,0.25,0.02,-0.17
399,17.598,-0.53,0.49,0.77
400,17.617,-0.88,1.2,1.06
401,17.635,-0.88,2.08,0.89
402,17.656,-0.95,2.85,0.94
403,17.683,-1.13,3.49,1.44
404,17.693,-1.16,3.96,1.79
405,17.712,-1.09,4.0,1.56
406,17.731,-1.24,3.61,0.97
407,17.756,-1.52,3.14,0.44
408,17.791,-1.64,2.82,0.21
409,17.794,-1.55,2.39,-0.11
410,17.807,-1.18,0.28,-2.15
411,17.826,-0.54,-2.2,-6.02
412,17.845,4.47,-5.62,-9.94
413,17.864,9.62,-5.74,-10.39
414,17.891,7.29,-2.56,-6.67
415,17.902,2.69,-0.4,-2.8
416,17.922,-0.71,0.29,-0.74
417,17.941,-2.68,-1.65,1.09
418,17.962,-2.93,-1.91,1.23
419,17.991,-2.51,-2.1,1.05
420,17.997,-1.99,-1.3,-0.85
421,18.017,0.34,-0.32,-4.07
422,18.035,2.31,0.68,-1.78
423,18.058,1.39,2.6,1.86
424,18.094,0.31,2.95,2.6
425,18.098,0.05,0.76,2.79
426,18.112,0.76,-1.53,3.23
427,18.131,2.63,-1.82,3.46
428,18.156,3.02,-1.52,3.21
429,18.183,3.7,-0.16,-0.92
430,18.187,1.72,-0.04,-1.97
431,18.206,0.59,-0.26,0.25
432,18.231,0.24,0.19,1.05
433,18.245,0.26,1.13,1.3
434,18.264,0.05,1.68,1.18
435,18.286,-0.04,1.49,1.18
436,18.302,0.19,1.05,0.88
437,18.321,0.48,0.81,0.34
438,18.34,0.72,0.68,-0.14
439,18.359,1.0,0.55,-0.27
440,18.384,1.16,0.33,-0.18
441,18.397,1.18,0.04,-0.05
442,18.416,1.12,-0.19,-0.39
443,18.435,1.17,-0.29,-0.99
444,18.457,1.53,-0.38,-1.87
445,18.485,2.25,-0.37,-2.62
446,18.492,3.35,-0.28,-2.64
447,18.511,4.46,-0.69,-2.41
448,18.531,4.33,-2.75,-4.14
449,18.555,2.35,-4.43,-4.62
450,18.583,-0.29,-5.0,-6.94
451,18.587,-1.11,-5.13,-5.03
452,18.606,-1.95,-4.83,-2.87
453,18.625,-2.93,-4.22,1.19
454,18.644,-3.22,-3.57,6.07
455,18.664,-2.78,-3.07,8.39
456,18.692,-2.0,-2.53,4.12
457,18.701,-0.03,-1.4,-4.2
458,18.721,0.71,-0.3,-5.32
459,18.741,0.63,0.04,-3.29
460,18.759,0.3,0.59,0.44
461,18.784,0.63,1.4,1.29
462,18.797,0.81,1.72,1.37
463,18.816,0.48,2.04,1.17
464,18.834,-0.64,2.68,1.71
465,18.856,-2.3,3.57,2.46
466,18.886,-2.71,4.27,2.31
467,18.892,-2.47,4.5,1.21
468,18.911,-1.67,4.2,0.17
469,18.93,-0.94,3.53,-0.6
470,18.954,-0.61,2.65,-2.82
471,18.977,-0.64,0.32,-4.83
472,18.987,-0.28,-3.29,-7.08
473,19.006,3.37,-5.2,-7.89
474,19.025,5.17,-4.92,-7.56
475,19.044,2.88,-0.72,-5.44
476,19.063,0.7,1.51,-1.92
477,19.088,-1.66,1.56,0.11
478,19.101,-4.0,-2.79,1.29
479,19.121,-3.64,-5.0,1.84
480,19.141,-1.03,-2.56,1.18
481,19.177,0.02,-0.61,-4.15
482,19.18,0.25,-0.07,-5.35
483,19.196,-0.22,1.78,1.65
484,19.228,-2.19,3.36,4.13
485,19.234,-2.55,3.42,4.35
486,19.253,-0.43,1.0,4.4
487,19.272,1.6,-1.34,4.76
488,19.293,3.4,-1.92,5.21
489,19.311,4.01,-1.45,2.25
490,19.329,4.18,-0.46,-4.03
491,19.354,1.79,0.19,-5.72
492,19.377,0.8,0.43,-1.5
493,19.387,0.33,0.84,2.78
494,19.406,0.48,1.28,3.36
495,19.425,0.5,1.41,2.91
496,19.444,0.37,1.17,1.93
497,19.463,0.39,0.92,0.88
498,19.505,0.46,0.89,-0.09
499,19.511,0.54,0.71,-0.69
